dispute_id,order_id,customer_id,order_date,delivery_date,dispute_date,days_to_dispute,order_amount_inr,customer_avg_order_val,order_value_ratio,reason_code,avs_match,cvv_match,pod_confirmed,address_match,repeat_customer,win_probability_ground_truth,won_dispute
DSP-2024-1577,ORD-800577,CUST-25945,2024-04-18 21:00:00,2024-04-24 21:00:00,2024-04-30 21:00:00,6,2138.22,2181.86,0.98,13.1_not_received,0,1,1,1,0,0.8917,1
DSP-2024-1533,ORD-800533,CUST-59431,2024-04-09 15:00:00,2024-04-12 15:00:00,2024-05-01 15:00:00,19,4198.97,3588.86,1.17,10.4_fraud,1,1,1,1,0,0.889,1
DSP-2024-1494,ORD-800494,CUST-17919,2024-04-02 18:00:00,2024-04-08 18:00:00,2024-05-01 18:00:00,23,863.75,814.86,1.06,10.4_fraud,0,1,1,1,1,0.1781,0
DSP-2024-1585,ORD-800585,CUST-89741,2024-04-19 20:00:00,2024-04-22 20:00:00,2024-05-01 20:00:00,9,19073.61,5923.48,3.22,10.4_fraud,1,1,1,0,1,0.4907,0
DSP-2024-1547,ORD-800547,CUST-97116,2024-04-13 20:00:00,2024-04-15 20:00:00,2024-05-01 20:00:00,16,2094.65,2137.4,0.98,12.6_duplicate,0,1,1,1,0,0.5267,1
DSP-2024-1330,ORD-800330,CUST-68701,2024-03-02 08:00:00,2024-03-08 08:00:00,2024-05-02 08:00:00,55,2530.09,3243.71,0.78,13.1_not_received,1,1,0,1,0,0.0788,0
DSP-2024-1582,ORD-800582,CUST-45200,2024-04-19 10:00:00,2024-04-25 10:00:00,2024-05-02 10:00:00,7,5817.82,2229.05,2.61,13.1_not_received,1,0,1,0,0,0.7712,1
DSP-2024-1594,ORD-800594,CUST-22204,2024-04-20 10:00:00,2024-04-25 10:00:00,2024-05-02 10:00:00,7,28721.7,8206.2,3.5,10.4_fraud,0,1,0,0,0,0.0382,0
DSP-2024-1511,ORD-800511,CUST-96879,2024-04-07 12:00:00,2024-04-12 12:00:00,2024-05-02 12:00:00,20,3842.95,3842.95,1.0,10.4_fraud,1,1,1,1,0,0.8433,1
DSP-2024-1568,ORD-800568,CUST-77573,2024-04-17 12:00:00,2024-04-21 12:00:00,2024-05-02 12:00:00,11,1108.82,916.38,1.21,12.6_duplicate,1,1,0,1,1,0.6083,1
DSP-2024-1625,ORD-800625,CUST-60281,2024-04-28 15:00:00,2024-04-30 15:00:00,2024-05-02 15:00:00,2,3890.23,3353.65,1.16,10.4_fraud,1,1,1,1,0,0.9254,1
DSP-2024-1592,ORD-800592,CUST-18155,2024-04-22 15:00:00,2024-04-24 15:00:00,2024-05-02 15:00:00,8,1476.29,863.33,1.71,13.1_not_received,0,1,1,1,0,0.8689,1
DSP-2024-1540,ORD-800540,CUST-95825,2024-04-12 18:00:00,2024-04-18 18:00:00,2024-05-02 18:00:00,14,4406.54,5123.88,0.86,13.1_not_received,1,1,1,1,1,0.9143,1
DSP-2024-1637,ORD-800637,CUST-70135,2024-04-30 15:00:00,2024-05-02 15:00:00,2024-05-03 15:00:00,1,3688.86,6587.25,0.56,13.1_not_received,1,1,0,1,1,0.1266,0
DSP-2024-1600,ORD-800600,CUST-82781,2024-04-23 17:00:00,2024-04-26 17:00:00,2024-05-03 17:00:00,7,6006.91,6826.03,0.88,12.6_duplicate,1,1,1,1,0,0.419,0
DSP-2024-1573,ORD-800573,CUST-91748,2024-04-16 19:00:00,2024-04-21 19:00:00,2024-05-03 19:00:00,12,3500.95,3398.98,1.03,13.1_not_received,1,1,1,1,0,0.8625,1
DSP-2024-1529,ORD-800529,CUST-66531,2024-04-08 19:00:00,2024-04-14 19:00:00,2024-05-03 19:00:00,19,6340.91,6340.91,1.0,10.4_fraud,1,1,1,1,1,0.9429,1
DSP-2024-1532,ORD-800532,CUST-54411,2024-04-09 21:00:00,2024-04-13 21:00:00,2024-05-03 21:00:00,20,1910.43,1802.29,1.06,10.4_fraud,1,1,0,1,0,0.5866,1
DSP-2024-1486,ORD-800486,CUST-74361,2024-04-01 11:00:00,2024-04-06 11:00:00,2024-05-04 11:00:00,28,1636.51,2304.95,0.71,10.4_fraud,0,1,1,1,0,0.0998,0
DSP-2024-1506,ORD-800506,CUST-38768,2024-04-06 17:00:00,2024-04-09 17:00:00,2024-05-04 17:00:00,25,1731.56,1352.78,1.28,10.4_fraud,1,1,1,1,0,0.8904,1
DSP-2024-1628,ORD-800628,CUST-50878,2024-04-28 08:00:00,2024-04-30 08:00:00,2024-05-05 08:00:00,5,2187.05,2955.47,0.74,10.4_fraud,0,1,0,1,0,0.0937,0
DSP-2024-1546,ORD-800546,CUST-39605,2024-04-12 09:00:00,2024-04-17 09:00:00,2024-05-05 09:00:00,18,3494.63,2936.66,1.19,13.1_not_received,1,1,1,1,0,0.8862,1
DSP-2024-1619,ORD-800619,CUST-80043,2024-04-26 12:00:00,2024-05-01 12:00:00,2024-05-05 12:00:00,4,4666.14,5302.43,0.88,12.6_duplicate,1,1,1,1,1,0.5652,1
DSP-2024-1496,ORD-800496,CUST-48057,2024-04-03 12:00:00,2024-04-06 12:00:00,2024-05-05 12:00:00,29,1630.89,2297.03,0.71,13.1_not_received,1,1,1,1,0,0.8516,1
DSP-2024-1500,ORD-800500,CUST-76483,2024-04-04 17:00:00,2024-04-08 17:00:00,2024-05-05 17:00:00,27,1311.87,1084.19,1.21,10.4_fraud,0,1,1,1,0,0.1226,0
DSP-2024-1526,ORD-800526,CUST-89810,2024-04-08 19:00:00,2024-04-12 19:00:00,2024-05-05 19:00:00,23,2627.56,3243.9,0.81,10.4_fraud,1,1,0,1,0,0.7091,1
DSP-2024-1531,ORD-800531,CUST-97329,2024-04-11 20:00:00,2024-04-13 20:00:00,2024-05-05 20:00:00,22,508.64,1374.69,0.37,10.4_fraud,0,0,0,0,1,0.1132,0
DSP-2024-1440,ORD-800440,CUST-54464,2024-03-23 08:00:00,2024-03-28 08:00:00,2024-05-06 08:00:00,39,2054.03,1617.35,1.27,13.3_not_as_described,1,1,0,1,0,0.3005,0
DSP-2024-1303,ORD-800303,CUST-87994,2024-02-28 17:00:00,2024-03-03 17:00:00,2024-05-06 17:00:00,64,13904.16,11123.33,1.25,13.1_not_received,1,1,1,1,0,0.8893,1
DSP-2024-1615,ORD-800615,CUST-25065,2024-04-26 17:00:00,2024-04-29 17:00:00,2024-05-06 17:00:00,7,1028.87,1371.82,0.75,10.4_fraud,0,1,1,1,0,0.1081,0
DSP-2024-1618,ORD-800618,CUST-89865,2024-04-26 19:00:00,2024-05-01 19:00:00,2024-05-06 19:00:00,5,3310.98,2904.37,1.14,13.1_not_received,0,1,0,1,0,0.0514,0
DSP-2024-1651,ORD-800651,CUST-16472,2024-05-01 08:00:00,2024-05-03 08:00:00,2024-05-07 08:00:00,4,2913.81,2388.37,1.22,10.4_fraud,1,1,1,0,1,0.7059,1
DSP-2024-1566,ORD-800566,CUST-58481,2024-04-15 09:00:00,2024-04-19 09:00:00,2024-05-07 09:00:00,18,4014.38,3649.44,1.1,13.1_not_received,1,1,1,1,0,0.8563,1
DSP-2024-1609,ORD-800609,CUST-59349,2024-04-25 10:00:00,2024-04-30 10:00:00,2024-05-07 10:00:00,7,1614.9,2153.2,0.75,13.1_not_received,1,0,0,1,0,0.0402,0
DSP-2024-1571,ORD-800571,CUST-84944,2024-04-18 11:00:00,2024-04-22 11:00:00,2024-05-07 11:00:00,15,1155.67,987.75,1.17,13.3_not_as_described,0,0,0,1,0,0.6218,1
DSP-2024-1613,ORD-800613,CUST-89538,2024-04-26 11:00:00,2024-05-01 11:00:00,2024-05-07 11:00:00,6,4787.57,4693.7,1.02,10.4_fraud,1,1,1,0,1,0.6915,1
DSP-2024-1305,ORD-800305,CUST-53333,2024-02-26 14:00:00,2024-03-01 14:00:00,2024-05-07 14:00:00,67,3426.51,4450.01,0.77,13.1_not_received,1,1,1,1,0,0.88,1
DSP-2024-1379,ORD-800379,CUST-64437,2024-03-13 18:00:00,2024-03-19 18:00:00,2024-05-07 18:00:00,49,967.62,1256.65,0.77,10.4_fraud,1,1,1,1,1,0.9494,1
DSP-2024-1552,ORD-800552,CUST-63276,2024-04-14 19:00:00,2024-04-16 19:00:00,2024-05-07 19:00:00,21,1894.97,2229.38,0.85,12.6_duplicate,0,0,1,0,0,0.4035,0
DSP-2024-1633,ORD-800633,CUST-70301,2024-04-29 19:00:00,2024-05-02 19:00:00,2024-05-07 19:00:00,5,2939.73,3266.37,0.9,13.1_not_received,1,0,1,1,1,0.9394,1
DSP-2024-1646,ORD-800646,CUST-12596,2024-04-30 19:00:00,2024-05-03 19:00:00,2024-05-07 19:00:00,4,2973.98,2360.3,1.26,13.1_not_received,1,1,1,1,1,0.9439,1
DSP-2024-1514,ORD-800514,CUST-99342,2024-04-06 20:00:00,2024-04-12 20:00:00,2024-05-07 20:00:00,25,4441.72,8225.4,0.54,10.4_fraud,1,1,0,1,1,0.7181,1
DSP-2024-1407,ORD-800407,CUST-41533,2024-03-16 10:00:00,2024-03-21 10:00:00,2024-05-08 10:00:00,48,6630.95,8086.52,0.82,13.1_not_received,0,1,1,1,0,0.9162,1
DSP-2024-1542,ORD-800542,CUST-87120,2024-04-12 16:00:00,2024-04-17 16:00:00,2024-05-08 16:00:00,21,5355.42,4697.74,1.14,10.4_fraud,0,1,0,0,1,0.0771,0
DSP-2024-1643,ORD-800643,CUST-34956,2024-04-30 19:00:00,2024-05-02 19:00:00,2024-05-08 19:00:00,6,5121.27,5121.27,1.0,10.4_fraud,1,1,1,1,0,0.9162,1
DSP-2024-1611,ORD-800611,CUST-82144,2024-04-25 20:00:00,2024-05-01 20:00:00,2024-05-08 20:00:00,7,694.77,1694.57,0.41,12.6_duplicate,1,1,1,1,1,0.6745,1
DSP-2024-1667,ORD-800667,CUST-92673,2024-05-04 20:00:00,2024-05-07 20:00:00,2024-05-08 20:00:00,1,1030.52,1392.59,0.74,13.1_not_received,1,1,1,1,1,0.9089,1
DSP-2024-1675,ORD-800675,CUST-61567,2024-05-06 15:00:00,2024-05-08 15:00:00,2024-05-09 15:00:00,1,1142.22,1283.39,0.89,13.1_not_received,1,1,1,0,0,0.6659,1
DSP-2024-1650,ORD-800650,CUST-19039,2024-05-03 17:00:00,2024-05-06 17:00:00,2024-05-09 17:00:00,3,726.82,908.52,0.8,12.6_duplicate,1,1,1,1,1,0.4829,0
DSP-2024-1563,ORD-800563,CUST-58226,2024-04-17 17:00:00,2024-04-23 17:00:00,2024-05-09 17:00:00,16,905.32,1257.39,0.72,10.4_fraud,1,0,0,1,0,0.07,0
DSP-2024-1606,ORD-800606,CUST-66441,2024-04-24 21:00:00,2024-04-28 21:00:00,2024-05-09 21:00:00,11,1773.16,1528.59,1.16,13.1_not_received,0,1,1,1,1,0.9228,1
DSP-2024-1632,ORD-800632,CUST-99934,2024-04-29 09:00:00,2024-05-04 09:00:00,2024-05-10 09:00:00,6,4611.95,1689.36,2.73,10.4_fraud,0,1,0,1,0,0.0252,0
DSP-2024-1652,ORD-800652,CUST-51534,2024-05-01 10:00:00,2024-05-05 10:00:00,2024-05-10 10:00:00,5,11612.1,9215.95,1.26,13.1_not_received,1,1,0,1,1,0.0822,0
DSP-2024-1672,ORD-800672,CUST-90869,2024-05-06 13:00:00,2024-05-08 13:00:00,2024-05-10 13:00:00,2,5063.36,3125.53,1.62,13.1_not_received,1,1,0,1,0,0.0214,0
DSP-2024-1642,ORD-800642,CUST-53874,2024-04-30 15:00:00,2024-05-03 15:00:00,2024-05-10 15:00:00,7,1588.41,968.54,1.64,13.1_not_received,1,1,0,0,1,0.0608,0
DSP-2024-1668,ORD-800668,CUST-87714,2024-05-04 16:00:00,2024-05-08 16:00:00,2024-05-10 16:00:00,2,1445.82,1877.69,0.77,13.1_not_received,1,1,1,0,1,0.8946,1
DSP-2024-1627,ORD-800627,CUST-23621,2024-04-27 08:00:00,2024-04-30 08:00:00,2024-05-11 08:00:00,11,7847.54,4814.44,1.63,13.1_not_received,0,1,0,1,0,0.0581,0
DSP-2024-1595,ORD-800595,CUST-79537,2024-04-21 10:00:00,2024-04-23 10:00:00,2024-05-11 10:00:00,18,2774.7,3303.21,0.84,10.4_fraud,1,1,0,1,1,0.4829,0
DSP-2024-1567,ORD-800567,CUST-66624,2024-04-16 12:00:00,2024-04-18 12:00:00,2024-05-11 12:00:00,23,4679.44,4254.04,1.1,12.6_duplicate,1,1,0,0,0,0.4079,0
DSP-2024-1658,ORD-800658,CUST-21226,2024-05-02 19:00:00,2024-05-05 19:00:00,2024-05-11 19:00:00,6,977.66,1286.4,0.76,13.3_not_as_described,1,1,0,0,1,0.3497,0
DSP-2024-1535,ORD-800535,CUST-83748,2024-04-10 19:00:00,2024-04-14 19:00:00,2024-05-11 19:00:00,27,766.0,860.67,0.89,10.4_fraud,1,1,0,0,0,0.4639,0
DSP-2024-1626,ORD-800626,CUST-66997,2024-04-28 08:00:00,2024-05-04 08:00:00,2024-05-12 08:00:00,8,1224.57,2354.94,0.52,13.3_not_as_described,1,1,0,1,0,0.4437,0
DSP-2024-1654,ORD-800654,CUST-80631,2024-05-03 08:00:00,2024-05-05 08:00:00,2024-05-12 08:00:00,7,11946.7,9557.36,1.25,12.6_duplicate,0,1,1,1,1,0.6715,1
DSP-2024-1660,ORD-800660,CUST-36255,2024-05-04 10:00:00,2024-05-10 10:00:00,2024-05-12 10:00:00,2,1153.78,1030.16,1.12,10.4_fraud,1,0,0,1,0,0.0694,0
DSP-2024-1479,ORD-800479,CUST-43826,2024-04-01 13:00:00,2024-04-05 13:00:00,2024-05-12 13:00:00,37,666.33,832.91,0.8,10.4_fraud,1,1,1,1,0,0.8861,1
DSP-2024-1671,ORD-800671,CUST-55166,2024-05-07 13:00:00,2024-05-11 13:00:00,2024-05-12 13:00:00,1,1613.73,2042.7,0.79,10.4_fraud,1,1,0,1,0,0.3548,0
DSP-2024-1360,ORD-800360,CUST-71750,2024-03-08 14:00:00,2024-03-11 14:00:00,2024-05-12 14:00:00,62,3887.15,5398.82,0.72,10.4_fraud,1,0,1,0,0,0.1033,0
DSP-2024-1324,ORD-800324,CUST-18733,2024-03-02 16:00:00,2024-03-04 16:00:00,2024-05-12 16:00:00,69,2442.32,2105.45,1.16,13.1_not_received,1,1,1,1,1,0.9555,1
DSP-2024-1518,ORD-800518,CUST-87848,2024-04-07 12:00:00,2024-04-12 12:00:00,2024-05-13 12:00:00,31,4953.67,4717.78,1.05,13.3_not_as_described,1,1,0,1,1,0.7249,1
DSP-2024-1483,ORD-800483,CUST-22300,2024-04-02 15:00:00,2024-04-05 15:00:00,2024-05-13 15:00:00,38,1530.16,2040.22,0.75,10.4_fraud,1,1,1,1,0,0.8507,1
DSP-2024-1673,ORD-800673,CUST-50262,2024-05-05 17:00:00,2024-05-07 17:00:00,2024-05-13 17:00:00,6,2705.91,2293.14,1.18,10.4_fraud,0,1,0,1,0,0.1165,0
DSP-2024-1597,ORD-800597,CUST-58566,2024-04-23 10:00:00,2024-04-29 10:00:00,2024-05-14 10:00:00,15,1092.05,1161.76,0.94,13.1_not_received,1,1,1,0,0,0.7227,1
DSP-2024-1664,ORD-800664,CUST-97486,2024-05-04 12:00:00,2024-05-10 12:00:00,2024-05-14 12:00:00,4,4427.19,4256.91,1.04,10.4_fraud,0,1,0,1,0,0.1067,0
DSP-2024-1624,ORD-800624,CUST-40412,2024-04-28 16:00:00,2024-04-30 16:00:00,2024-05-14 16:00:00,14,1438.36,1868.0,0.77,10.4_fraud,1,0,0,1,1,0.1237,0
DSP-2024-1653,ORD-800653,CUST-59334,2024-05-01 20:00:00,2024-05-07 20:00:00,2024-05-14 20:00:00,7,2661.42,6048.69,0.44,13.3_not_as_described,0,0,1,0,0,0.3945,0
DSP-2024-1503,ORD-800503,CUST-74814,2024-04-04 20:00:00,2024-04-10 20:00:00,2024-05-14 20:00:00,34,842.25,905.64,0.93,13.3_not_as_described,1,1,0,0,0,0.2917,0
DSP-2024-1655,ORD-800655,CUST-91439,2024-05-02 08:00:00,2024-05-06 08:00:00,2024-05-15 08:00:00,9,24445.01,11640.48,2.1,12.6_duplicate,0,1,1,0,0,0.159,0
DSP-2024-1429,ORD-800429,CUST-35854,2024-03-22 08:00:00,2024-03-25 08:00:00,2024-05-15 08:00:00,51,3231.77,3107.47,1.04,12.6_duplicate,0,0,1,0,1,0.4525,0
DSP-2024-1579,ORD-800579,CUST-87097,2024-04-20 11:00:00,2024-04-22 11:00:00,2024-05-15 11:00:00,23,1722.37,1705.32,1.01,13.3_not_as_described,1,1,1,1,1,0.7546,1
DSP-2024-1323,ORD-800323,CUST-74919,2024-03-01 13:00:00,2024-03-05 13:00:00,2024-05-15 13:00:00,71,3347.09,3937.75,0.85,10.4_fraud,1,1,1,1,0,0.877,1
DSP-2024-1610,ORD-800610,CUST-96120,2024-04-24 14:00:00,2024-04-26 14:00:00,2024-05-15 14:00:00,19,1682.84,2103.55,0.8,13.3_not_as_described,0,1,1,0,0,0.3068,0
DSP-2024-1620,ORD-800620,CUST-17222,2024-04-26 17:00:00,2024-05-02 17:00:00,2024-05-15 17:00:00,13,1805.5,2051.71,0.88,10.4_fraud,1,1,1,1,0,0.959,1
DSP-2024-1480,ORD-800480,CUST-42274,2024-03-30 19:00:00,2024-04-03 19:00:00,2024-05-15 19:00:00,42,1361.62,1284.55,1.06,10.4_fraud,1,1,1,1,0,0.8914,1
DSP-2024-1400,ORD-800400,CUST-95038,2024-03-15 21:00:00,2024-03-21 21:00:00,2024-05-15 21:00:00,55,11887.27,9743.66,1.22,10.4_fraud,1,1,1,1,0,0.9234,1
DSP-2024-1694,ORD-800694,CUST-27829,2024-05-10 21:00:00,2024-05-12 21:00:00,2024-05-15 21:00:00,3,1192.04,1124.57,1.06,10.4_fraud,1,1,0,1,1,0.6938,1
DSP-2024-1574,ORD-800574,CUST-87754,2024-04-17 09:00:00,2024-04-21 09:00:00,2024-05-16 09:00:00,25,426.38,907.19,0.47,10.4_fraud,1,1,1,1,0,0.9104,1
DSP-2024-1678,ORD-800678,CUST-41087,2024-05-08 09:00:00,2024-05-12 09:00:00,2024-05-16 09:00:00,4,5129.07,4421.61,1.16,10.4_fraud,1,0,1,1,1,0.3571,0
DSP-2024-1551,ORD-800551,CUST-23665,2024-04-14 09:00:00,2024-04-20 09:00:00,2024-05-16 09:00:00,26,3393.65,3535.05,0.96,13.1_not_received,1,1,1,1,1,0.8933,1
DSP-2024-1676,ORD-800676,CUST-60511,2024-05-06 16:00:00,2024-05-11 16:00:00,2024-05-16 16:00:00,5,3884.92,1387.47,2.8,13.1_not_received,0,1,1,1,0,0.8788,1
DSP-2024-1382,ORD-800382,CUST-34226,2024-03-13 18:00:00,2024-03-19 18:00:00,2024-05-16 18:00:00,58,2009.52,2009.52,1.0,10.4_fraud,1,1,1,1,1,0.9514,1
DSP-2024-1377,ORD-800377,CUST-12956,2024-03-12 18:00:00,2024-03-17 18:00:00,2024-05-16 18:00:00,60,10376.79,8719.99,1.19,10.4_fraud,1,1,1,1,0,0.8775,1
DSP-2024-1670,ORD-800670,CUST-36234,2024-05-06 18:00:00,2024-05-10 18:00:00,2024-05-16 18:00:00,6,5915.18,5580.36,1.06,13.1_not_received,1,1,1,1,0,0.8326,1
DSP-2024-1601,ORD-800601,CUST-65008,2024-04-23 20:00:00,2024-04-26 20:00:00,2024-05-16 20:00:00,20,5371.14,5425.39,0.99,10.4_fraud,0,1,0,1,1,0.1759,0
DSP-2024-1661,ORD-800661,CUST-33088,2024-05-03 09:00:00,2024-05-06 09:00:00,2024-05-17 09:00:00,11,1499.5,2082.64,0.72,10.4_fraud,1,1,1,1,1,0.9717,1
DSP-2024-1314,ORD-800314,CUST-83474,2024-02-29 14:00:00,2024-03-04 14:00:00,2024-05-17 14:00:00,74,627.63,1394.74,0.45,10.4_fraud,1,1,1,1,0,0.8554,1
DSP-2024-1599,ORD-800599,CUST-26772,2024-04-23 15:00:00,2024-04-29 15:00:00,2024-05-17 15:00:00,18,1381.49,1160.92,1.19,10.4_fraud,1,1,0,1,1,0.863,1
DSP-2024-1701,ORD-800701,CUST-55819,2024-05-10 16:00:00,2024-05-13 16:00:00,2024-05-17 16:00:00,4,6701.88,5318.95,1.26,13.3_not_as_described,0,1,0,1,1,0.7194,1
DSP-2024-1588,ORD-800588,CUST-71050,2024-04-20 16:00:00,2024-04-25 16:00:00,2024-05-17 16:00:00,22,5442.01,2276.99,2.39,10.4_fraud,1,1,1,1,1,0.8854,1
DSP-2024-1617,ORD-800617,CUST-78617,2024-04-26 17:00:00,2024-04-29 17:00:00,2024-05-17 17:00:00,18,992.34,878.18,1.13,13.1_not_received,0,1,0,1,1,0.1315,0
DSP-2024-1659,ORD-800659,CUST-81011,2024-05-04 17:00:00,2024-05-10 17:00:00,2024-05-17 17:00:00,7,3675.77,1145.1,3.21,10.4_fraud,1,1,0,0,0,0.3084,0
DSP-2024-1622,ORD-800622,CUST-49492,2024-04-27 10:00:00,2024-04-29 10:00:00,2024-05-18 10:00:00,19,7075.6,6432.36,1.1,10.4_fraud,1,1,1,1,0,0.9163,1
DSP-2024-1602,ORD-800602,CUST-36883,2024-04-23 11:00:00,2024-04-29 11:00:00,2024-05-18 11:00:00,19,4549.05,5415.53,0.84,13.3_not_as_described,0,1,1,1,0,0.4208,0
DSP-2024-1502,ORD-800502,CUST-30293,2024-04-04 13:00:00,2024-04-10 13:00:00,2024-05-18 13:00:00,38,2549.73,1573.91,1.62,13.1_not_received,1,1,0,1,1,0.1374,0
DSP-2024-1648,ORD-800648,CUST-59769,2024-04-30 13:00:00,2024-05-04 13:00:00,2024-05-18 13:00:00,14,11744.07,3800.67,3.09,13.3_not_as_described,0,1,0,1,0,0.3813,0
DSP-2024-1686,ORD-800686,CUST-55693,2024-05-10 15:00:00,2024-05-13 15:00:00,2024-05-18 15:00:00,5,1617.27,1757.9,0.92,10.4_fraud,1,1,1,1,0,0.9304,1
DSP-2024-1640,ORD-800640,CUST-83229,2024-05-01 19:00:00,2024-05-04 19:00:00,2024-05-18 19:00:00,14,7606.84,3351.03,2.27,13.1_not_received,1,0,1,1,1,0.8838,1
DSP-2024-1580,ORD-800580,CUST-25828,2024-04-18 21:00:00,2024-04-24 21:00:00,2024-05-18 21:00:00,24,9187.67,3402.84,2.7,13.1_not_received,1,1,0,1,0,0.0513,0
DSP-2024-1688,ORD-800688,CUST-98405,2024-05-10 13:00:00,2024-05-13 13:00:00,2024-05-19 13:00:00,6,8017.1,4333.57,1.85,13.1_not_received,1,1,1,1,0,0.8331,1
DSP-2024-1341,ORD-800341,CUST-56157,2024-03-06 14:00:00,2024-03-08 14:00:00,2024-05-19 14:00:00,72,11819.99,3538.92,3.34,13.3_not_as_described,1,1,1,1,1,0.2514,0
DSP-2024-1524,ORD-800524,CUST-12016,2024-04-09 19:00:00,2024-04-13 19:00:00,2024-05-19 19:00:00,36,1231.99,1621.04,0.76,13.3_not_as_described,0,1,1,1,0,0.3338,0
DSP-2024-1705,ORD-800705,CUST-57027,2024-05-13 19:00:00,2024-05-18 19:00:00,2024-05-19 19:00:00,1,5385.18,5128.74,1.05,10.4_fraud,1,1,1,1,0,0.9363,1
DSP-2024-1344,ORD-800344,CUST-86154,2024-03-06 21:00:00,2024-03-09 21:00:00,2024-05-19 21:00:00,71,3186.06,3748.31,0.85,13.1_not_received,1,1,0,1,0,0.0528,0
DSP-2024-1473,ORD-800473,CUST-35651,2024-03-31 21:00:00,2024-04-05 21:00:00,2024-05-19 21:00:00,44,1410.33,1905.85,0.74,10.4_fraud,1,1,0,1,1,0.5257,1
DSP-2024-1681,ORD-800681,CUST-11783,2024-05-09 09:00:00,2024-05-13 09:00:00,2024-05-20 09:00:00,7,2027.69,1843.35,1.1,13.3_not_as_described,1,1,0,0,0,0.2108,0
DSP-2024-1726,ORD-800726,CUST-73411,2024-05-16 09:00:00,2024-05-19 09:00:00,2024-05-20 09:00:00,1,641.0,915.71,0.7,10.4_fraud,1,0,1,1,0,0.0712,0
DSP-2024-1708,ORD-800708,CUST-77875,2024-05-14 12:00:00,2024-05-19 12:00:00,2024-05-20 12:00:00,1,2213.59,2802.01,0.79,13.3_not_as_described,1,1,1,1,0,0.2355,0
DSP-2024-1710,ORD-800710,CUST-94218,2024-05-14 14:00:00,2024-05-19 14:00:00,2024-05-20 14:00:00,1,1631.5,1382.63,1.18,10.4_fraud,0,1,1,1,1,0.1179,0
DSP-2024-1717,ORD-800717,CUST-29192,2024-05-15 08:00:00,2024-05-18 08:00:00,2024-05-21 08:00:00,3,6499.37,7142.17,0.91,13.1_not_received,1,0,1,1,0,0.8654,1
DSP-2024-1614,ORD-800614,CUST-92911,2024-04-24 12:00:00,2024-04-29 12:00:00,2024-05-21 12:00:00,22,2353.2,3314.36,0.71,10.4_fraud,0,1,1,1,1,0.1109,0
DSP-2024-1501,ORD-800501,CUST-63281,2024-04-04 14:00:00,2024-04-08 14:00:00,2024-05-21 14:00:00,43,1515.54,1665.43,0.91,13.1_not_received,0,1,0,1,0,0.0652,0
DSP-2024-1639,ORD-800639,CUST-28066,2024-04-29 17:00:00,2024-05-04 17:00:00,2024-05-21 17:00:00,17,4095.38,1321.09,3.1,10.4_fraud,1,0,1,0,0,0.0658,0
DSP-2024-1687,ORD-800687,CUST-68596,2024-05-10 15:00:00,2024-05-13 15:00:00,2024-05-22 15:00:00,9,998.22,838.84,1.19,13.1_not_received,1,1,1,1,1,0.9252,1
DSP-2024-1662,ORD-800662,CUST-75282,2024-05-03 16:00:00,2024-05-08 16:00:00,2024-05-22 16:00:00,14,1657.37,5346.37,0.31,12.6_duplicate,1,1,1,0,1,0.4313,0
DSP-2024-1698,ORD-800698,CUST-12452,2024-05-10 16:00:00,2024-05-13 16:00:00,2024-05-22 16:00:00,9,11691.64,12847.96,0.91,13.1_not_received,0,1,1,1,0,0.8034,1
DSP-2024-1712,ORD-800712,CUST-84000,2024-05-13 17:00:00,2024-05-15 17:00:00,2024-05-22 17:00:00,7,1105.61,1063.09,1.04,10.4_fraud,1,0,1,1,0,0.1139,0
DSP-2024-1357,ORD-800357,CUST-49601,2024-03-08 18:00:00,2024-03-10 18:00:00,2024-05-22 18:00:00,73,14592.3,15200.31,0.96,13.1_not_received,1,1,1,1,1,0.9327,1
DSP-2024-1612,ORD-800612,CUST-60138,2024-04-26 19:00:00,2024-04-30 19:00:00,2024-05-22 19:00:00,22,6793.28,2249.43,3.02,13.1_not_received,0,1,1,1,0,0.8085,1
DSP-2024-1692,ORD-800692,CUST-54771,2024-05-09 20:00:00,2024-05-15 20:00:00,2024-05-22 20:00:00,7,6930.74,6300.67,1.1,10.4_fraud,0,1,1,1,1,0.2163,0
DSP-2024-1728,ORD-800728,CUST-14629,2024-05-15 08:00:00,2024-05-18 08:00:00,2024-05-23 08:00:00,5,2038.68,2168.81,0.94,10.4_fraud,1,1,1,1,1,0.9472,1
DSP-2024-1724,ORD-800724,CUST-46668,2024-05-16 08:00:00,2024-05-20 08:00:00,2024-05-23 08:00:00,3,1459.45,1430.83,1.02,13.1_not_received,1,1,0,1,1,0.0774,0
DSP-2024-1748,ORD-800748,CUST-31199,2024-05-20 10:00:00,2024-05-22 10:00:00,2024-05-23 10:00:00,1,16737.28,7857.88,2.13,13.1_not_received,0,1,1,1,0,0.7963,1
DSP-2024-1332,ORD-800332,CUST-66321,2024-03-04 12:00:00,2024-03-10 12:00:00,2024-05-23 12:00:00,74,10995.15,3926.84,2.8,10.4_fraud,1,1,1,0,0,0.3316,0
DSP-2024-1450,ORD-800450,CUST-96612,2024-03-27 14:00:00,2024-03-29 14:00:00,2024-05-23 14:00:00,55,890.96,882.14,1.01,13.3_not_as_described,1,1,1,1,0,0.1431,0
